"HDIM","Checked","Plot","Date","Collector","Method","Plant","BeatingDuration","TimeBegin","TimeEnd","DateEnd","CanopyMalaiseHeight..ft.","PitFallSlice","Whereabouts","SamplingRound","NoOfVials","Comments","source"
5327,,"kohalaYng_07","9/10/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5327,,"KohalaYng_07a","10-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5328,,"kohalaYng_07","9/10/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5328,,"KohalaYng_07a","10-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5329,,"kohalaYng_07","9/10/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5329,,"KohalaYng_07a","10-Sep-14","CE TF AD","soil extraction","","","","",,,"C",,,,"","curtis"
5330,,"kohalaYng_20","9/10/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5330,,"KohalaYng_20a","10-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5331,,"kohalaYng_20","9/10/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5331,,"KohalaYng_20a","10-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5332,,"kohalaYng_20","9/10/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5332,,"KohalaYng_20a","10-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5333,,"kohalaYng_20","9/10/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5333,,"KohalaYng_20a","10-Sep-14","CE TF AD","soil extraction","","","","",,,"A",,,,"","curtis"
5334,,"kohalaYng_04","9/11/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5334,,"KohalaYng_04","11-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5335,,"kohalaYng_04","9/11/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5335,,"KohalaYng_04","11-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5336,,"kohalaYng_04","9/11/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5336,,"KohalaYng_04","11-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5337,,"kohalaYng_04","9/11/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5337,,"KohalaYng_04","11-Sep-14","CE TF AD","soil extraction","","","","",,,"C",,,,"","curtis"
5341,,"kohalaYng_10","9/11/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5341,,"KohalaYng_10a","11-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5342,,"kohalaYng_10","9/11/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5342,,"KohalaYng_10a","11-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5343,,"kohalaYng_10","9/11/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5343,,"KohalaYng_10a","11-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5344,,"kohalaYng_10","9/11/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","C","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5344,,"KohalaYng_10a","11-Sep-14","CE TF AD","soil extraction","","","","",,,"C",,,,"","curtis"
5348,,"kohalaYng_03","9/11/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5348,,"KohalaYng_03","11-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5349,,"kohalaYng_03","9/11/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5349,,"KohalaYng_03","11-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5350,,"kohalaYng_03","9/11/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5350,,"KohalaYng_03","11-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5351,,"kohalaYng_03","9/11/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5351,,"KohalaYng_03","11-Sep-14","CE TF AD","soil extraction","","","","",,,"E",,,,"","curtis"
5355,,"kohalaOld_06","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5355,,"KohalaOld_KOP06a","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5356,,"kohalaOld_06","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5356,,"KohalaOld_KOP06a","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5357,,"kohalaOld_06","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5357,,"KohalaOld_KOP06a","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5358,,"kohalaOld_06","9/12/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5358,,"KohalaOld_KOP06a","12-Sep-14","CE TF AD","soil extraction","","","","",,,"C",,,,"","curtis"
5362,,"kohalaOld_05","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5362,,"KohalaOld_KOP05","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5363,,"kohalaOld_05","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5363,,"KohalaOld_KOP05","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5364,,"kohalaOld_05","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5364,,"KohalaOld_KOP05","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5365,,"kohalaOld_05","9/12/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5365,,"KohalaOld_KOP05","12-Sep-14","CE TF AD","soil extraction","","","","",,,"E",,,,"","curtis"
5369,,"kohalaOld_01","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5369,,"KohalaOld_KOP01","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5370,,"kohalaOld_01","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5370,,"KohalaOld_KOP01","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5371,,"kohalaOld_01","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5371,,"KohalaOld_KOP01","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5372,,"kohalaOld_01","9/12/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5372,,"KohalaOld_KOP01","12-Sep-14","CE TF AD","soil extraction","","","","",,,"A",,,,"","curtis"
5376,,"kohalaOld_03","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5376,,"KohalaOld_KOP03","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5377,,"kohalaOld_03","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5377,,"KohalaOld_KOP03","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5378,,"kohalaOld_03","9/12/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5378,,"KohalaOld_KOP03","12-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5379,,"kohalaOld_03","9/12/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5379,,"KohalaOld_KOP03","12-Sep-14","CE TF AD","soil extraction","","","","",,,"A",,,,"","curtis"
5383,,"kohalaOld_07","9/13/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5383,,"KohalaOld_KOP07","13-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5384,,"kohalaOld_07","9/13/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5384,,"KohalaOld_KOP07","13-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5385,,"kohalaOld_07","9/13/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5385,,"KohalaOld_KOP07","13-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5386,,"kohalaOld_07","9/13/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5386,,"KohalaOld_KOP07","13-Sep-14","CE TF AD","soil extraction","","","","",,,"A",,,,"","curtis"
5390,,"kohalaOld_08","9/13/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5390,,"KohalaOld_KOP08","13-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5391,,"kohalaOld_08","9/13/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","C","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5391,,"KohalaOld_KOP08","13-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5392,,"kohalaOld_08","9/13/2014","C. Ewing, T. Fezza, A. DeMarco",,"","","","","","","E","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5392,,"KohalaOld_KOP08","13-Sep-14","CE TF AD","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5393,,"kohalaOld_08","9/13/2014","C. Ewing, T. Fezza, A. DeMarco","soil extraction","","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5393,,"KohalaOld_KOP08","13-Sep-14","CE TF AD","soil extraction","","","","",,,"C",,,,"","curtis"
5397,,"kohalaOld_05","9/16/2014","A. DeMarco, C. Ewing","beating","green Cibotium","120","11:00 AM","1:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5397,,"KohalaOld_KOP05","16-Sep-14","CE AD","beating-sheet","green Cibotium","120","11:00 AM"," 1pm",,,"",,,,"","curtis"
5398,,"kohalaOld_05","9/16/2014","A. DeMarco, C. Ewing","beating","brown Cibotium","60","11:00 AM","1:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5398,,"KohalaOld_KOP05","16-Sep-14","CE AD","beating-sheet","brown Cibotium","60","11:00 AM"," 1pm",,,"",,,,"","curtis"
5399,,"kohalaOld_05","9/16/2014","A. DeMarco","beating","Melicope clusiifolia","30","11:00 AM","1:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5399,,"KohalaOld_KOP05","16-Sep-14","AD","beating-sheet","Melicope clusiifolia","30","11:00 AM"," 1pm",,,"",,,,"","curtis"
5410,,"kohalaOld_05","9/16/2014","C. Ewing","beating","Broussaisia arguta","50","11:00 AM","1:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5410,,"KohalaOld_KOP05","16-Sep-14","CE","beating-sheet","Broussaisia arguta","50","11:00 AM"," 1pm",,,"",,,,"","curtis"
5411,,"kohalaOld_05","9/16/2014","C. Ewing","beating","Myrsine lessertiana","30","11:00 AM","1:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5411,,"KohalaOld_KOP05","16-Sep-14","CE","beating-sheet","Myrsine lessertiana","30","11:00 AM"," 1pm",,,"",,,,"","curtis"
5412,,"kohalaOld_05","9/16/2014","C. Ewing","beating","Styphelia tameiameiae","5","11:00 AM","1:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5412,,"KohalaOld_KOP05","16-Sep-14","CE","beating-sheet","Leptecophylla tameiameiae","5","11:00 AM"," 1pm",,,"",,,,"","curtis"
5413,,"kohalaOld_01","9/16/2014","A. DeMarco, C. Ewing","beating","green Cibotium","120","2:00 PM","4:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5413,,"KohalaOld_KOP01","16-Sep-14","CE AD","beating-sheet","green Cibotium","120","2:00 PM"," 4 pm",,,"",,,,"","curtis"
5414,,"kohalaOld_01","9/16/2014","A. DeMarco, C. Ewing","beating","brown Cibotium","60","2:00 PM","4:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5414,,"KohalaOld_KOP01","16-Sep-14","CE AD","beating-sheet","brown Cibotium","60","2:00 PM"," 4 pm",,,"",,,,"","curtis"
5415,,"kohalaOld_01","9/16/2014","C. Ewing","beating","Myrsine sandwicensis","60","2:00 PM","4:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5415,,"KohalaOld_KOP01","16-Sep-14","CE","beating-sheet","Myrsine sandwicensis","60","2:00 PM"," 4 pm",,,"",,,,"","curtis"
5416,,"kohalaOld_01","9/16/2014","A. DeMarco","beating","Melicope clusiifolia","60","2:00 PM","4:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5416,,"KohalaOld_KOP01","16-Sep-14","AD","beating-sheet","Melicope clusiifolia","60","2:00 PM"," 4 pm",,,"",,,,"","curtis"
5417,,"kohalaOld_01","9/16/2014","C. Ewing, T. Fezza, A. DeMarco","beating","Metrosideros polymorpha","60","2:00 PM","4:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5417,,"KohalaOld_KOP01","16-Sep-14","CE TF AD","beating-sheet","Metrosideros polymorpha","60","2:00 PM"," 4 pm",,,"",,,,"","curtis"
5418,,"kohalaOld_01","9/16/2014","C. Ewing, T. Fezza, A. DeMarco","beating","Broussaisia arguta","60","2:00 PM","4:00 PM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5418,,"KohalaOld_KOP01","16-Sep-14","CE TF AD","beating-sheet","Broussaisia arguta","60","2:00 PM"," 4 pm",,,"",,,,"","curtis"
5419,,"kohalaOld_05","9/16/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5419,,"KohalaOld_KOP05","16-Sep-14","CE TF AD","InsectaZooka","","","","",,,"A",,,,"","curtis"
5420,,"kohalaOld_05","9/16/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","C","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5420,,"KohalaOld_KOP05","16-Sep-14","CE TF AD","InsectaZooka","","","","",,,"C",,,,"","curtis"
5421,,"kohalaOld_05","9/16/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","E","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5421,,"KohalaOld_KOP05","16-Sep-14","CE TF AD","InsectaZooka","","","","",,,"E",,,,"","curtis"
5422,,"kohalaOld_01","9/16/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5422,,"KohalaOld_KOP01","16-Sep-14","CE TF AD","InsectaZooka","","","","",,,"A",,,,"","curtis"
5423,,"kohalaOld_01","9/16/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","C","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5423,,"KohalaOld_KOP01","16-Sep-14","CE TF AD","InsectaZooka","","","","",,,"C",,,,"","curtis"
5424,,"kohalaOld_01","9/16/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","E","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5424,,"KohalaOld_KOP01","16-Sep-14","CE TF AD","InsectaZooka","","","","",,,"E",,,,"","curtis"
5425,,"kohalaYng_08","9/17/2014","A. DeMarco, C. Ewing","beating","green Cibotium","120","8:00 AM","11:00 AM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5425,,"KohalaYng_08","17-Sep-14","CE AD","beating-sheet","green Cibotium","120","8:00 AM"," 11 am",,,"",,,,"","curtis"
5426,,"kohalaYng_08","9/17/2014","A. DeMarco, C. Ewing","beating","brown Cibotium","60","8:00 AM","11:00 AM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5426,,"KohalaYng_08","17-Sep-14","CE AD","beating-sheet","brown Cibotium","60","8:00 AM"," 11 am",,,"",,,,"","curtis"
5427,,"kohalaYng_08","9/17/2014","C. Ewing","beating","Myrsine sandwicensis","60","8:00 AM","11:00 AM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5427,,"KohalaYng_08","17-Sep-14","CE","beating-sheet","Myrsine sandwicensis","60","8:00 AM"," 11 am",,,"",,,,"","curtis"
5428,,"kohalaYng_08","9/17/2014","A. DeMarco","beating","Melicope clusiifolia","120","8:00 AM","11:00 AM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5428,,"KohalaYng_08","17-Sep-14","AD","beating-sheet","Melicope clusiifolia","120","8:00 AM"," 11 am",,,"",,,,"","curtis"
5429,,"kohalaYng_07","9/17/2014","A. DeMarco, C. Ewing","beating","green Cibotium","120","12:00","12:30","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5429,,"KohalaYng_07a","17-Sep-14","CE AD","beating-sheet","green Cibotium","120","12:00"," 12:30",,,"",,,,"+5 Olearis","curtis"
5430,,"kohalaYng_08","9/17/2014","C. Ewing, T. Fezza, A. DeMarco","beating","Metrosideros polymorpha","60","8:00 AM","11:00 AM","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5430,,"KohalaYng_08","17-Sep-14","CE TF AD","beating-sheet","Metrosideros polymorpha","60","8:00 AM"," 11 am",,,"",,,,"","curtis"
5431,,"kohalaYng_08","9/17/2014","C. Ewing, T. Fezza, A. DeMarco","ground malaise","","","","","","","","Wellman",1,"","added by Andy from Curtis' database","db"
5431,,"KohalaYng_08","17-Sep-14","CE TF AD","Malaise ground","","","","",,,"",,,,"","curtis"
5432,,"kohalaYng_08","9/17/2014","C. Ewing, T. Fezza, A. DeMarco","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5432,,"KohalaYng_08","17-Sep-14","CE TF AD","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5433,,"kohalaYng_08","9/17/2014","C. Ewing, T. Fezza, A. DeMarco","canopy malaise","","","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5433,,"KohalaYng_08","17-Sep-14","CE TF AD","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5434,,"kohalaYng_07","9/17/2014","A. DeMarco, C. Ewing","beating","brown Cibotium","60","12:30","1:00","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
