"HDIM","Plot","Date","Collector","Method","Plant","BeatingDuration","TimeBegin","TimeEnd","DateEnd","CanopyMalaiseHeight..ft.","PitFallSlice","Whereabouts","SamplingRound","NoOfVials","Comments"
5381,"Kohala-Old-KOP03","9/12/2014","CE TF AD","Malaise canopy UP","","","","","","","","",NA,"","added by Andy from Curtis' database"
5382,"Kohala-Old-KOP03","9/12/2014","CE TF AD","Malaise canopy DN","","","","","","","","",NA,"","added by Andy from Curtis' database"
5383,"Kohala-Old-KOP07","9/13/2014","CE TF AD","leaf litter sifting-Berlese","","","","","","","A","BERKELEY",NA,"","added by Andy from Curtis' database"
5384,"Kohala-Old-KOP07","9/13/2014","CE TF AD","leaf litter sifting-Berlese","","","","","","","C","BERKELEY",NA,"","added by Andy from Curtis' database"
5385,"Kohala-Old-KOP07","9/13/2014","CE TF AD","leaf litter sifting-Berlese","","","","","","","E","BERKELEY",NA,"","added by Andy from Curtis' database"
5386,"Kohala-Old-KOP07","9/13/2014","CE TF AD","soil extraction","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5387,"Kohala-Old-KOP07","9/13/2014","CE TF AD","Malaise ground","","","","","","","","",NA,"","added by Andy from Curtis' database"
5388,"Kohala-Old-KOP07","9/13/2014","CE TF AD","Malaise canopy UP","","","","","","","","",NA,"","added by Andy from Curtis' database"
5389,"Kohala-Old-KOP07","9/13/2014","CE TF AD","Malaise canopy DN","","","","","","","","",NA,"","added by Andy from Curtis' database"
5390,"Kohala-Old-KOP08","9/13/2014","CE TF AD","leaf litter sifting-Berlese","","","","","","","A","BERKELEY",NA,"","added by Andy from Curtis' database"
5391,"Kohala-Old-KOP08","9/13/2014","CE TF AD","leaf litter sifting-Berlese","","","","","","","C","BERKELEY",NA,"","added by Andy from Curtis' database"
5392,"Kohala-Old-KOP08","9/13/2014","CE TF AD","leaf litter sifting-Berlese","","","","","","","E","BERKELEY",NA,"","added by Andy from Curtis' database"
5393,"Kohala-Old-KOP08","9/13/2014","CE TF AD","soil extraction","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5394,"Kohala-Old-KOP08","9/13/2014","CE TF AD","Malaise ground","","","","","","","","",NA,"","added by Andy from Curtis' database"
5395,"Kohala-Old-KOP08","9/13/2014","CE TF AD","Malaise canopy UP","","","","","","","","",NA,"","added by Andy from Curtis' database"
5396,"Kohala-Old-KOP08","9/13/2014","CE TF AD","Malaise canopy DN","","","","","","","","",NA,"","added by Andy from Curtis' database"
5397,"Kohala-Old-KOP05","9/16/2014","CE AD","beating","green Cibotium","120","11:00 AM","1:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5398,"Kohala-Old-KOP05","9/16/2014","CE AD","beating","brown Cibotium","60","11:00 AM","1:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5399,"Kohala-Old-KOP05","9/16/2014","AD","beating","Melicope clusiifolia","30","11:00 AM","1:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5410,"Kohala-Old-KOP05","9/16/2014","CE","beating","Broussaisia arguta","50","11:00 AM","1:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5411,"Kohala-Old-KOP05","9/16/2014","CE","beating","Myrsine lessertia","30","11:00 AM","1:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5412,"Kohala-Old-KOP05","9/16/2014","CE","beating","Leptecophylla tameiameiae","5","11:00 AM","1:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5413,"Kohala-Old-KOP01","9/16/2014","CE AD","beating","green Cibotium","120","2:00 PM","4:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5414,"Kohala-Old-KOP01","9/16/2014","CE AD","beating","brown Cibotium","60","2:00 PM","4:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5415,"Kohala-Old-KOP01","9/16/2014","CE","beating","Myrsine sandwicensis","60","2:00 PM","4:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5416,"Kohala-Old-KOP01","9/16/2014","AD","beating","Melicope clusiifolia","60","2:00 PM","4:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5417,"Kohala-Old-KOP01","9/16/2014","CE TF AD","beating","Metrosideros polymorpha","60","2:00 PM","4:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5418,"Kohala-Old-KOP01","9/16/2014","CE TF AD","beating","Broussaisia arguta","60","2:00 PM","4:00 PM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5419,"Kohala-Old-KOP05","9/16/2014","CE TF AD","InsectaZooka","","","","","","","A","BERKELEY",NA,"","added by Andy from Curtis' database"
5420,"Kohala-Old-KOP05","9/16/2014","CE TF AD","InsectaZooka","","","","","","","C","BERKELEY",NA,"","added by Andy from Curtis' database"
5421,"Kohala-Old-KOP05","9/16/2014","CE TF AD","InsectaZooka","","","","","","","E","BERKELEY",NA,"","added by Andy from Curtis' database"
5422,"Kohala-Old-KOP01","9/16/2014","CE TF AD","InsectaZooka","","","","","","","A","BERKELEY",NA,"","added by Andy from Curtis' database"
5423,"Kohala-Old-KOP01","9/16/2014","CE TF AD","InsectaZooka","","","","","","","C","BERKELEY",NA,"","added by Andy from Curtis' database"
5424,"Kohala-Old-KOP01","9/16/2014","CE TF AD","InsectaZooka","","","","","","","E","BERKELEY",NA,"","added by Andy from Curtis' database"
5425,"Kohala-Yng-08","9/17/2014","CE AD","beating","green Cibotium","120","8:00 AM","11:00 AM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5426,"Kohala-Yng-08","9/17/2014","CE AD","beating","brown Cibotium","60","8:00 AM","11:00 AM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5427,"Kohala-Yng-08","9/17/2014","CE","beating","Myrsine sandwicensis","60","8:00 AM","11:00 AM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5428,"Kohala-Yng-08","9/17/2014","AD","beating","Melicope clusiifolia","120","8:00 AM","11:00 AM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5429,"Kohala-Yng-07a","9/17/2014","CE AD","beating","green Cibotium","120","12:00","12:30","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5430,"Kohala-Yng-08","9/17/2014","CE TF AD","beating","Metrosideros polymorpha","60","8:00 AM","11:00 AM","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5431,"Kohala-Yng-08","9/17/2014","CE TF AD","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5432,"Kohala-Yng-08","9/17/2014","CE TF AD","Malaise canopy UP","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5433,"Kohala-Yng-08","9/17/2014","CE TF AD","Malaise canopy DN","","","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5434,"Kohala-Yng-07a","9/17/2014","CE AD","beating","brown Cibotium","60","12:30","1:00","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5435,"Kohala-Yng-07a","9/17/2014","AD","beating","Melicope clusiifolia","120","1:00","3:00","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5436,"Kohala-Yng-07a","9/17/2014","CE","beating","Myrsine sandwicensis","60","1:00","1:30","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5437,"Kohala-Yng-07a","9/17/2014","CE TF AD","beating","Vaccinium","60","1:30","2:00","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5438,"Kohala-Yng-07a","9/17/2014","CE TF AD","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5439,"Kohala-Yng-07a","9/17/2014","CE TF AD","Malaise canopy UP","","","","","","","","UUH",NA,"","added by Andy from Curtis' database"
5440,"Kohala-Yng-07a","9/17/2014","CE TF AD","Malaise canopy DN","","","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5441,"Kohala-Yng-20a","9/17/2014","CE AD","beating","green Cibotium","120","3:20","3:40","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5442,"Kohala-Yng-20a","9/17/2014","CE AD","beating","brown Cibotium","60","3:40","4:10","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5443,"Kohala-Yng-20a","9/17/2014","AD","beating","Melicope clusiifolia","60","4:30","5:10","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5444,"Kohala-Yng-20a","9/17/2014","CE","beating","Myrsine sandwicensis","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5445,"Kohala-Yng-20a","9/17/2014","CE","beating","Metrosideros polymorpha","60","5:40","6:15","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5446,"Kohala-Yng-20a","9/17/2014","CE TF AD","Malaise ground","","","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5447,"Kohala-Yng-20a","9/17/2014","CE TF AD","Malaise canopy UP","","","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5448,"Kohala-Yng-20a","9/17/2014","CE TF AD","Malaise canopy DN","","","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5449,"Kohala-Yng-20a","9/17/2014","AD","beating","Vaccinium","60","5:10","5:40","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5450,"Kohala-Yng-08","9/17/2014","CE TF AD","InsectaZooka","","","","","","","A","BERKELEY",NA,"","added by Andy from Curtis' database"
5451,"Kohala-Yng-08","9/17/2014","CE TF AD","InsectaZooka","","","","","","","C","BERKELEY",NA,"","added by Andy from Curtis' database"
5452,"Kohala-Yng-08","9/17/2014","CE TF AD","InsectaZooka","","","","","","","E","BERKELEY",NA,"","added by Andy from Curtis' database"
5453,"Kohala-Yng-07a","9/17/2014","CE TF AD","InsectaZooka","","","","","","","A","BERKELEY",NA,"","added by Andy from Curtis' database"
5454,"Kohala-Yng-07a","9/17/2014","CE TF AD","InsectaZooka","","","","","","","C","BERKELEY",NA,"","added by Andy from Curtis' database"
5455,"Kohala-Yng-07a","9/17/2014","CE TF AD","InsectaZooka","","","","","","","E","BERKELEY",NA,"","added by Andy from Curtis' database"
5456,"Kohala-Yng-20a","9/17/2014","CE TF AD","InsectaZooka","","","","","","","A","berkeley?",NA,"","added by Andy from Curtis' database"
5457,"Kohala-Yng-20a","9/17/2014","CE TF AD","InsectaZooka","","","","","","","C","berkeley?",NA,"","added by Andy from Curtis' database"
5458,"Kohala-Yng-20a","9/17/2014","CE TF AD","InsectaZooka","","","","","","","E","berkeley?",NA,"","added by Andy from Curtis' database"
5459,"Kohala-Yng-08","9/17/2014","CE TF AD","pitfall trap","","","","","","","B","berkeley?",NA,"","added by Andy from Curtis' database"
5460,"Kohala-Yng-08","9/17/2014","CE TF AD","pitfall trap","","","","","","","D","berkeley?",NA,"","added by Andy from Curtis' database"
5461,"Kohala-Yng-08","9/17/2014","CE TF AD","pitfall trap","","","","","","","F","berkeley?",NA,"","added by Andy from Curtis' database"
5462,"Kohala-Yng-07a","9/17/2014","CE TF AD","pitfall trap","","","","","","","B","berkeley?",NA,"","added by Andy from Curtis' database"
5463,"Kohala-Yng-07a","9/17/2014","CE TF AD","pitfall trap","","","","","","","D","berkeley?",NA,"","added by Andy from Curtis' database"
5464,"Kohala-Yng-07a","9/17/2014","CE TF AD","pitfall trap","","","","","","","F","berkeley?",NA,"","added by Andy from Curtis' database"
5465,"Kohala-Yng-20a","9/17/2014","CE TF AD","pitfall trap","","","","","","","B","BERKELEY",NA,"","added by Andy from Curtis' database"
5466,"Kohala-Yng-20a","9/17/2014","CE TF AD","pitfall trap","","","","","","","D","BERKELEY",NA,"","added by Andy from Curtis' database"
5467,"Kohala-Yng-20a","9/17/2014","CE TF AD","pitfall trap","","","","","","","F","BERKELEY",NA,"","added by Andy from Curtis' database"
5468,"Kohala-Yng-04","9/18/2014","CE AD","beating","green Cibotium","120","7:30","8:30","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5469,"Kohala-Yng-04","9/18/2014","CE AD","beating","brown Cibotium","60","8:30","9:00","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5470,"Kohala-Yng-04","9/18/2014","AD","beating","MelIcope clusiifolia","60","9:15","10:00","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5471,"Kohala-Yng-04","9/18/2014","CE","beating","Myrsine sandwicensis","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5472,"Kohala-Yng-04","9/18/2014","AD","beating","Vaccinium","60","10:00","10:40","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5473,"Kohala-Yng-04","9/18/2014","CE","beating","Metrosideros polymorpha","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5474,"Kohala-Yng-04","9/18/2014","CE TF AD","Malaise ground","","","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5475,"Kohala-Yng-04","9/18/2014","CE TF AD","Malaise canopy UP","","","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5476,"Kohala-Yng-04","9/18/2014","CE TF AD","Malaise canopy DN","","","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5477,"Kohala-Yng-04","9/18/2014","CE TF AD","InsectaZooka","","","","","","","A","BERKELEY",NA,"","added by Andy from Curtis' database"
5478,"Kohala-Yng-04","9/18/2014","CE TF AD","InsectaZooka","","","","","","","C","BERKELEY",NA,"","added by Andy from Curtis' database"
5479,"Kohala-Yng-04","9/18/2014","CE TF AD","InsectaZooka","","","","","","","E","BERKELEY",NA,"","added by Andy from Curtis' database"
5480,"Kohala-Yng-04","9/18/2014","CE TF AD","pitfall trap","","","","","","","B","BERKELEY",NA,"","added by Andy from Curtis' database"
5481,"Kohala-Yng-04","9/18/2014","CE TF AD","pitfall trap","","","","","","","D","BERKELEY",NA,"","added by Andy from Curtis' database"
5482,"Kohala-Yng-04","9/18/2014","CE TF AD","pitfall trap","","","","","","","F","BERKELEY",NA,"","added by Andy from Curtis' database"
5483,"Kohala-Yng-10a","9/18/2014","CE AD","beating","green Cibotium","120","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5484,"Kohala-Yng-10a","9/18/2014","CE AD","beating","brown Cibotium","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5485,"Kohala-Yng-10a","9/18/2014","AD","beating","MelIcope clusiifolia","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5486,"Kohala-Yng-10a","9/18/2014","CE","beating","Myrsine sandwicensis","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5487,"Kohala-Yng-10a","9/18/2014","AD","beating","Vaccinium","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5488,"Kohala-Yng-10a","9/18/2014","CE","beating","Metrosideros polymorpha","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5489,"Kohala-Yng-10a","9/18/2014","CE TF AD","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5490,"Kohala-Yng-10a","9/18/2014","CE TF AD","Malaise canopy UP","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5491,"Kohala-Yng-10a","9/18/2014","CE TF AD","Malaise canopy DN","","","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5492,"Kohala-Yng-10a","9/18/2014","CE TF AD","InsectaZooka","","","","","","","A","BERKELEY",NA,"","added by Andy from Curtis' database"
5493,"Kohala-Yng-10a","9/18/2014","CE TF AD","InsectaZooka","","","","","","","C","BERKELEY",NA,"","added by Andy from Curtis' database"
5494,"Kohala-Yng-10a","9/18/2014","CE TF AD","InsectaZooka","","","","","","","E","BERKELEY",NA,"","added by Andy from Curtis' database"
5495,"Kohala-Yng-10a","9/18/2014","CE TF AD","pitfall trap","","","","","","","B","BERKELEY",NA,"","added by Andy from Curtis' database"
5496,"Kohala-Yng-10a","9/18/2014","CE TF AD","pitfall trap","","","","","","","D","BERKELEY",NA,"","added by Andy from Curtis' database"
5497,"Kohala-Yng-10a","9/18/2014","CE TF AD","pitfall trap","","","","","","","F","BERKELEY",NA,"","added by Andy from Curtis' database"
5498,"Kohala-Yng-3","9/18/2014","CE AD","beating","green Cibotium","120","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5499,"Kohala-Yng-3","9/18/2014","CE AD","beating","brown Cibotium","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5500,"Kohala-Yng-3","9/18/2014","AD","beating","Vaccinium","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5501,"Kohala-Yng-3","9/18/2014","AD","beating","Melicope clusiifolia","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5502,"Kohala-Yng-3","9/18/2014","CE","beating","Myrsine sandwicensis","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5503,"Kohala-Yng-3","9/18/2014","CE","beating","Metrosideros polymorpha","60","","","","","","BERKELEY",NA,"","added by Andy from Curtis' database"
5504,"Kohala-Yng-3","9/18/2014","CE TF AD","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5505,"Kohala-Yng-3","9/18/2014","CE TF AD","Malaise canopy UP","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5506,"Kohala-Yng-3","9/18/2014","CE TF AD","Malaise canopy DN","","","","","","","","FELL OFF FUNNEL?",NA,"","added by Andy from Curtis' database"
5507,"Kohala-Yng-3","9/18/2014","CE TF AD","InsectaZooka","","","","","","","A","BERKELEY",NA,"","added by Andy from Curtis' database"
5508,"Kohala-Yng-3","9/18/2014","CE TF AD","InsectaZooka","","","","","","","C","BERKELEY",NA,"","added by Andy from Curtis' database"
